,lat,lon,elevation,distance,grade
70,40.56879750004127,-105.15525499796632,1719.48,3418.5697277075597,-2.614518304775885
71,40.569495000046096,-105.15531999728756,1715.96,3496.3222672164275,-4.519880542011751
72,40.57019250001449,-105.15538499796378,1711.2800000000002,3574.0748067251707,-5.991963061320904
73,40.570890000000006,-105.15545,1706.44,3651.8273522031127,-6.244360538489305
74,40.57161000000001,-105.15554,1700.5400000000002,3732.247775771741,-7.2564750118039925
75,40.57233,-105.15574000000001,1696.83,3814.0708332346644,-4.5295700334529405
76,40.57302500108936,-105.15602499113513,1695.8400000000001,3895.013333437405,-1.259516772628287
77,40.573720001478385,-105.1563099881906,1695.95,3975.9558336386626,0.11247714491297915
78,40.574415001167054,-105.15659499116671,1696.13,4056.8983338412518,0.2051138754262304
79,40.57511,-105.15688000000002,1695.69,4137.840815954674,-0.5451546139855008
80,40.575100000000006,-105.15688000000002,1695.69,4138.952765221273,-1.291294465370044
81,40.575680000000006,-105.15711,1694.17,4206.307770463872,-2.260153760832348
82,40.575970000000005,-105.1572,1692.8,4239.4380650641815,-3.964930135392555
83,40.57612,-105.1572,1692.41,4256.117304060327,-2.6883840695594374
84,40.576550000000005,-105.15717000000001,1690.3000000000002,4303.998207146191,-4.433241156792363
85,40.577200000000005,-105.15699000000001,1684.83,4377.8563442862305,-7.3099314196151495
86,40.57748,-105.15698,1683.0200000000002,4409.002376332416,-5.613434106868987
87,40.57773,-105.15703,1683.0200000000002,4437.120007806856,-0.765165303712419
88,40.578435000099475,-105.15724999764751,1676.76,4517.684150943349,-7.495861468746429
89,40.57914,-105.15747,1675.1200000000001,4598.248319039113,-2.070329991643912
90,40.579390000000004,-105.15756,1675.72,4627.067433881828,1.9350230907911075
91,40.579600000000006,-105.15774,1676.6900000000003,4654.93053294267,3.371782732666633
92,40.5797,-105.15787,1677.16,4670.55674265356,3.240507771990748
93,40.580000000000005,-105.15838000000001,1679.8000000000002,4725.034940774876,4.690821154702175
94,40.58023,-105.15865000000001,1680.2,4759.298713442059,1.1605121986509617
95,40.58061,-105.1589,1678.8700000000001,4806.533882255854,-2.7615017860081164
96,40.58082,-105.15899,1677.69,4831.090664923511,-5.035605647158754
97,40.581070000000004,-105.15904,1674.7900000000002,4859.208264735556,-9.446089218425298
98,40.5812,-105.15904,1674.7900000000002,4873.663605199213,-1.718099801948899
99,40.58185,-105.15895,1670.64,4946.338837208162,-5.480175203776487
100,40.58214,-105.15895,1670.26,4978.585365935269,-1.291692551236485
101,40.582370000000004,-105.159,1670.5800000000002,5004.506425592867,1.1120815646738074
102,40.5825,-105.15908,1670.8400000000001,5020.462601692957,1.7008488730922222
103,40.58272,-105.15926,1671.6200000000001,5049.263596015218,2.725806498284245
104,40.58318666967934,-105.15984999178114,1674.66,5121.201911805838,4.158369098415905
105,40.583653336357,-105.16043999179495,1676.53,5193.140227593228,2.6337354704115685
106,40.584120000000006,-105.16103000000001,1678.32,5265.078538307194,2.4509376316543197
107,40.58429,-105.16118,1678.46,5287.833375037567,0.609900761766214
108,40.58453,-105.16132,1678.1000000000001,5317.021670665831,-1.0982781922134282
109,40.58528000063121,-105.16158666069244,1677.54,5403.404615417453,-0.6746964199229424
110,40.58603000064923,-105.1618533273654,1676.2500000000002,5489.787560168382,-1.5257769371545413
111,40.586780000000005,-105.16212,1672.5700000000002,5576.170498695381,-4.2918116814457115
112,40.58713,-105.16212,1669.27,5615.088723020663,-8.482975307535154
113,40.587360000000004,-105.162,1665.68,5642.597870839948,-12.462140001813834
114,40.587880000000006,-105.1616,1660.7200000000003,5709.5619920155705,-7.621145648226545
115,40.587970000000006,-105.16155,1659.67,5720.423722251024,-8.400005922715568
116,40.588080000000005,-105.16154,1659.0800000000002,5732.684277692209,-5.708074277637769
117,40.5882,-105.16154,1658.4,5746.027668889267,-4.409272118813237
118,40.58889600100897,-105.16178198992493,1657.64,5826.0716084713895,-0.9996419455406818
119,40.58959200151294,-105.162023984887,1658.2400000000002,5906.115548052413,0.7057605949568782
120,40.5902880015119,-105.1622659848864,1658.47,5986.159487631196,0.2939335575013571
121,40.590984001005836,-105.16250798992338,1658.5900000000001,6066.20342721097,0.15882070092423933
122,40.591680000000004,-105.16275,1658.95,6146.247367397574,0.4515112423841487
123,40.59176,-105.16281000000001,1659.07,6156.4844811609355,1.2348647993990882
124,40.59183,-105.16290000000001,1659.3700000000001,6167.3626951110455,3.0968813272784024
125,40.592040000000004,-105.16351,1662.8200000000002,6223.9153569923665,6.008607228228586
126,40.592130000000004,-105.16365,1663.73,6239.403785160392,6.365016459333298
127,40.59245000000001,-105.16401,1668.8600000000001,6286.202235629041,10.563748435130858
128,40.59259,-105.16406,1669.52,6302.331845214734,4.976217310950053
129,40.59286,-105.16415,1671.2900000000002,6333.301297195582,5.5417317664930135
130,40.593530000123785,-105.16423499916002,1674.4200000000003,6408.146803953698,4.2255354894460035
131,40.5942,-105.16432,1677.96,6482.992290016057,4.802321239298452
132,40.594940000899406,-105.16464332617511,1685.49,6569.687040118651,8.563358587759982
133,40.59568000089727,-105.16496665950741,1690.5200000000002,6656.381790218819,5.813233329012978
134,40.59642,-105.16529000000001,1693.7900000000002,6743.076541073135,3.8104977464575835
135,40.59692500037361,-105.16552999824667,1696.05,6802.774231724527,3.7421049285302925
136,40.59743,-105.16577000000001,1697.3500000000001,6862.47189276371,2.104883885822401
137,40.59789000000001,-105.16607,1696.16,6919.549412752288,-2.105332814093135
138,40.59859,-105.16669,1689.07,7013.350306914115,-7.65918964788771
139,40.59895,-105.16711000000001,1678.98,7066.827615981547,-18.31191194156271
140,40.599410000000006,-105.16773,1670.6000000000001,7140.014473714789,-11.555332635126588
141,40.59982,-105.16817,1665.58,7198.822781410803,-8.717092295209667
142,40.6002,-105.16851000000001,1659.1100000000001,7249.904983101047,-12.483124690134954
143,40.600570000000005,-105.16889,1653.5900000000001,7302.077111558648,-10.683044865174976
144,40.60102333603471,-105.16945665889575,1645.3200000000002,7371.573593525601,-11.832676052402237
145,40.601476669300176,-105.17002332547753,1638.1100000000001,7441.070075489306,-10.372204535074207
146,40.60193,-105.17059,1632.0400000000002,7510.566588669631,-8.70106465562301
147,40.602340000000005,-105.17099,1628.8500000000001,7567.3013316129345,-5.8778322473512565
148,40.602560000000004,-105.17118,1625.5000000000002,7596.554221129529,-10.772033535968312
149,40.60305,-105.17154000000001,1622.3,7658.943064104153,-5.240045957905196
150,40.603390000000005,-105.17174000000001,1621.16,7700.348414500932,-2.7746467871406146
151,40.60387,-105.17198,1620.5200000000002,7757.438335824946,-1.1450151636994343
152,40.60460500049909,-105.17231499632295,1620.2,7843.921423496466,-0.44173442142775593
153,40.605340000000005,-105.17265,1616.93,7930.404507596459,-3.7698995461570846
154,40.6061650007717,-105.17309499446253,1610.68,8029.534169532196,-6.222377870702209
155,40.60699,-105.17354,1607.19,8128.663851219064,-3.559790787842173
156,40.607420000000005,-105.17376000000002,1605.4800000000002,8179.957874780715,-3.2367624902007543
157,40.60757,-105.17381,1605.4800000000002,8197.162897967042,-0.778980623867769
158,40.607870000000005,-105.17385,1603.8100000000002,8230.6918417274,-4.614842187848949
159,40.60850500004332,-105.17389999952746,1602.0900000000001,8301.42666514687,-2.4809872979143615
160,40.609140000000004,-105.17395,1600.64,8372.161481317056,-2.066675053257156
161,40.609880000000004,-105.17399,1598.67,8454.51497804282,-2.37053689724954
162,40.6103,-105.17394,1597.93,8501.407183575488,-1.5968920544771807
163,40.61061,-105.17383000000001,1597.44,8537.106357626628,-1.3501291919840712
164,40.61084,-105.17374000000001,1597.26,8563.785744109038,-0.7524213796811373
165,40.611610000416555,-105.17341000382547,1596.0800000000002,8653.823253970417,-1.2857482500674917
166,40.61238,-105.17308000000001,1595.7,8743.860776236805,-0.44545416226339657
167,40.61303,-105.17274,1594.94,8821.627029280879,-0.9705724233595265
168,40.61387000074353,-105.17235000486238,1593.8000000000002,8920.662155604341,-1.1612594699381817
169,40.61471,-105.17196000000001,1591.8700000000001,9019.697261260491,-1.997839108879045
170,40.6154,-105.17166,1587.05,9100.49248173201,-5.892469377168268
171,40.61567,-105.17158,1585.17,9131.265127698221,-6.057844524593951
172,40.616080000000004,-105.17153,1582.75,9177.049973124576,-5.24378657958509
173,40.61682749997111,-105.17152500016802,1580.0200000000002,9260.169248917877,-3.2817852086943895
174,40.61757499994198,-105.17152000022416,1579.1200000000001,9343.288524708978,-1.123857428570519
175,40.61832249991265,-105.17151500016843,1578.2600000000002,9426.407800502127,-1.0326851400127008
176,40.61907,-105.17151000000001,1577.52,9509.527089293137,-0.9132849991296536
177,40.61989499999175,-105.17151000000001,1575.69,9601.262902857366,-1.9553205130078082
178,40.62071999998349,-105.17151000000001,1574.95,9692.998716420889,-0.8383082957262105
179,40.62154499997522,-105.17151000000001,1573.65,9784.734529982996,-1.4115308156529869
180,40.622369999966956,-105.17151000000001,1572.0900000000001,9876.470343546518,-1.708854272913335
181,40.6231949999587,-105.17151000000001,1569.86,9968.20615711004,-2.4085392404751
182,40.62402,-105.17151000000001,1568.14,10059.941976184316,-1.8674995591351085
183,40.624010000000006,-105.17151000000001,1568.14,10061.053925450915,-1.446930151376297
184,40.62452499998594,-105.17151000000001,1567.42,10118.319311109055,-1.2707290755467717
185,40.625040000000006,-105.17151000000001,1566.38,10175.584699894978,-1.7891317946110947
186,40.625890000000005,-105.17146000000001,1565.0700000000002,10270.194536872354,-1.4380227680606235
187,40.62583,-105.17127,1564.3600000000001,10287.562070383781,-3.5925452706411565
188,40.62540751150093,-105.17032748213195,1563.0300000000002,10379.942832315437,-1.4591893629118369
189,40.624985015339945,-105.16938497618828,1563.14,10472.323594244766,0.08062602792525603
190,40.62456251151724,-105.16844248216893,1562.6200000000001,10564.70435617029,-0.552644150332807
191,40.624140000000004,-105.1675,1562.01,10657.085125319409,-0.6470428133587595
192,40.624010000000006,-105.16727,1562.01,10681.287478783815,-0.09818497027862647
193,40.623900000000006,-105.16714,1561.88,10697.718674229875,-0.7210957380342151
194,40.62327834203542,-105.16650497045734,1561.0900000000001,10785.187086605949,-0.9179877915548567
195,40.62265668059276,-105.1658699527353,1559.5100000000002,10872.65549897565,-1.7485940363233303
196,40.62203501567216,-105.16523494683348,1559.93,10960.123911340728,0.5092496504329879
197,40.62141334727377,-105.16459995275144,1563.7200000000003,11047.592323700399,4.351999314600759
198,40.620791675397726,-105.16396497048879,1571.83,11135.060736054998,9.183418499963931
199,40.62017,-105.16333,1579.98,11222.529154619098,9.349370698621867
200,40.61997,-105.16311,1583.2,11251.500839753422,10.778101875875832
201,40.61992,-105.16298,1584.0100000000002,11263.80129247769,6.917326287683821
202,40.619910000000004,-105.16289,1584.38,11271.478423190089,6.46489869443707
203,40.61992,-105.16275,1585.42,11283.346900414486,6.401151545684016
204,40.61994000000001,-105.16268000000001,1585.42,11289.659727346967,4.161558422456621
205,40.619930000000004,-105.16271,1585.38,11292.42518392598,3.8404604144031613
206,40.619960000000006,-105.16263000000001,1586.0800000000002,11299.956414952854,4.746878390966021
207,40.620275001270166,-105.16208500258855,1588.75,11357.772763015451,4.901600767189768
208,40.62059,-105.16154,1593.2100000000003,11415.589115019173,7.583068479272218
209,40.62097,-105.16079,1597.8000000000002,11491.696645295504,6.001961650141618
210,40.621030000000005,-105.16052,1598.5200000000002,11515.441355262765,3.928537273364645
211,40.62104,-105.16039,1599.79,11526.469625849193,8.575216045041682
212,40.620920000000005,-105.15972000000001,1601.72,11584.571043268907,3.4918225757341963
213,40.62064,-105.15865000000001,1601.0600000000002,11680.096425748374,-0.7305425587574564
214,40.62031000296722,-105.15783499622765,1595.65,11758.059049831507,-6.879524264987536
215,40.619980000000005,-105.15702,1587.5,11836.021722477077,-10.167010980489605
216,40.61994000000001,-105.15682000000001,1587.5,11853.478249074884,-1.524224880881398
217,40.619870000000006,-105.15636,1584.91,11893.075725629415,-6.438138003577383
218,40.619870000000006,-105.15586,1580.6100000000001,11935.276734156163,-9.891285754931952
219,40.619910001534464,-105.15526500024089,1577.67,11985.692479886126,-5.9087138057981825
220,40.61995,-105.15467000000001,1575.7,12036.108206060195,-3.9388473190705517
221,40.619930000000004,-105.15433,1574.8500000000001,12064.890909568698,-3.0616306799940833
222,40.619640000000004,-105.15336,1571.39,12152.882810072158,-3.907524599071415
223,40.61939333801042,-105.15262332788285,1568.99,12220.840572490573,-3.5154379415210704
224,40.61914667134029,-105.15188666120595,1567.3000000000002,12288.798334907102,-2.501988747563689
225,40.618900000000004,-105.15115000000002,1565.93,12356.756094490178,-1.986936300644316
226,40.61878,-105.15075,1565.7900000000002,12393.058647595599,-0.5450704054260399
227,40.61871,-105.15039,1565.02,12424.425011324305,-2.3029528001397295
228,40.618660006426396,-105.14952666533905,1564.0,12497.50525552237,-1.309276629158919
229,40.61861000642433,-105.14866333197038,1566.6700000000003,12570.58549972249,3.6111274197216754
230,40.61856,-105.1478,1571.5100000000002,12643.66573496394,6.292723235934652
231,40.61854000535973,-105.14668499958053,1565.15,12737.802151535578,-6.53805129590057
232,40.618520000000004,-105.14557,1559.56,12831.938553650614,-5.918353176351805
233,40.618520000000004,-105.14556,1559.56,12832.782590876926,-5.471716065654686
234,40.618504022812594,-105.14440999890132,1554.07,12929.863245106384,-5.6108256705497945
235,40.61848803421889,-105.14325999835295,1550.2900000000002,13026.943899339698,-3.9685193616324077
236,40.618472034218925,-105.1421099983552,1543.83,13124.024553585265,-6.537546044088317
237,40.61845602281269,-105.14095999890851,1541.8100000000002,13221.105207837549,-2.0909700347699323
238,40.61844000000001,-105.13981000000001,1543.26,13318.185863218672,1.409350222539567
239,40.61902499989901,-105.13972500076358,1543.22,13383.629306188814,-0.00566873657803436
240,40.61961,-105.13964000000001,1543.7800000000002,13449.072778726459,0.8204393791359624
241,40.619600000000005,-105.13964000000001,1543.76,13450.18472799235,0.7072379980408362
242,40.62010500013193,-105.13958000043975,1544.3000000000002,13506.566063619173,0.93805536154117
243,40.620610000000006,-105.13952,1545.0800000000002,13562.947373254761,1.335828724649122
244,40.62129,-105.13950000000001,1545.13,13638.578762865192,-0.02252205496112748
245,40.62129,-105.13943,1544.76,13644.486778467972,-4.824010844213438
246,40.62113,-105.13934,1543.23,13663.831704857128,-7.297908703503275
247,40.621100000000006,-105.13916,1543.23,13679.385716445422,-1.4081359847571444
248,40.62107,-105.13913000000001,1543.23,13683.573673063604,-6.70206723845037
249,40.621030000000005,-105.13913000000001,1542.1100000000001,13688.02147012929,-7.482714674227917
250,40.62098,-105.13916,1542.1100000000001,13694.130635100028,-6.089605544504702
251,40.620830000000005,-105.13863,1542.46,13741.871466312046,0.6239872622049775
252,40.62028,-105.13786,1541.9900000000002,13831.111560791282,-0.4962861024379439
253,40.6203,-105.13714,1541.92,13891.921301063441,-0.11343968239580425
254,40.620340000000006,-105.13694000000001,1541.9900000000002,13909.377729917684,0.238970386598728
255,40.620290000000004,-105.13687,1541.91,13917.490465135948,-0.707097685113645
256,40.62015,-105.13678,1541.7,13934.81218559818,-1.2948258427841586
257,40.61999,-105.13679,1541.3500000000001,13952.623382842929,-1.7225406559747034
258,40.619890000000005,-105.13688,1541.3500000000001,13966.089824706258,-0.289774934751876
259,40.61976000000001,-105.13688,1541.3000000000002,13980.54516517062,-0.3918641994965153
260,40.61937,-105.13678,1540.7400000000002,14024.724910332041,-1.2063970430010735
261,40.61869,-105.13675,1540.37,14100.379846009719,-0.48184196126838935
262,40.618030000000005,-105.13634,1540.8600000000001,14181.518333799315,0.5580199405858614
263,40.61787,-105.13612,1540.71,14207.234751291322,-0.4649378183172251
264,40.61775,-105.13585,1540.7400000000002,14233.643023020068,0.12298942716288122
265,40.617700000000006,-105.13562,1540.95,14253.83656203097,0.8562284297592325
266,40.61745000123234,-105.1350699977831,1540.66,14307.946217023604,-0.5062299246720936
267,40.617200000000004,-105.13452000000001,1540.1,14362.055840783603,-0.9950342790972664
268,40.617000000000004,-105.13423,1540.0500000000002,14395.12738682533,-0.2128929084856022
269,40.61665,-105.13356,1539.68,14463.776972523281,-0.5512219460831839
270,40.61656,-105.13329,1539.3000000000002,14488.667134313931,-1.419754520231131
271,40.61648,-105.13312,1539.1800000000003,14505.549889835234,-0.6635480446868944
272,40.616220000000006,-105.13281,1539.3700000000001,14544.543349526259,0.4070412529363578
273,40.61598,-105.13235,1539.26,14591.65741251472,-0.20221400212536797
274,40.61585,-105.13196,1539.2500000000002,14627.610188741854,-0.047584713059117635
275,40.61529,-105.13105,1538.9800000000002,14726.490891718786,-0.2778627914532806
276,40.61518,-105.13074,1538.75,14755.375003514482,-0.7265288993280634
277,40.61497000000001,-105.13043,1538.72,14790.445706289793,-0.13578338350637298
278,40.61482,-105.13003,1538.55,14828.10419031499,-0.41795347934170285
279,40.61469,-105.12989,1538.55,14846.775104888391,-0.08664183787682682
280,40.61446,-105.12945,1538.28,14891.868828228226,-0.5860514094365417
281,40.6144,-105.12931,1538.17,14905.439344706729,-0.7515672230841937
282,40.614070000000005,-105.12877,1537.83,14963.955199973527,-0.6013944351640188
283,40.614000000000004,-105.12855,1537.6100000000001,14984.090562509431,-1.0085300375144708
284,40.613890000000005,-105.12833,1537.5,15006.326951700486,-0.5647239926713057
285,40.61359,-105.12801,1537.1200000000001,15049.250047300638,-0.8746254220777182
286,40.613530000000004,-105.12788,1537.0,15062.09235675348,-0.8463743890082855
287,40.61347000000001,-105.12765,1536.93,15082.621055804215,-0.414889041289032
288,40.61343,-105.12756,1536.8600000000001,15091.424236934192,-0.7644234651938747
289,40.61321,-105.12729,1536.49,15124.858560628052,-1.0805346643237936
290,40.61314,-105.12717,1536.4,15137.633030612806,-0.7079690791110387
291,40.61303,-105.12694,1536.3300000000002,15160.579252488964,-0.26218576141901173
292,40.61287,-105.12649,1536.5900000000001,15202.524193148744,0.5318212916030847
293,40.61245,-105.12555,1535.8600000000001,15294.594626176588,-0.7657856051295352
294,40.612210000000005,-105.12519,1535.6200000000001,15335.037520038839,-0.5864784765931818
295,40.612100000000005,-105.12497,1535.5700000000002,15357.27432469558,-0.24184110804685519
296,40.61198,-105.12458000000001,1535.5400000000002,15392.796386542903,-0.12287306380672665
297,40.61178,-105.1242,1535.2100000000003,15431.828219272142,-0.7940422830620987
298,40.611270000000005,-105.12326,1534.91,15529.358111588164,-0.37174990990563256
299,40.61119,-105.12314,1534.43,15542.839192391655,-2.8693226842150246
300,40.61094000000001,-105.12295,1534.04,15574.932865032157,-1.2737827843067986
301,40.61086,-105.12283000000001,1534.04,15588.413983423854,-0.22765617977849273
302,40.61059000099838,-105.1223299978322,1533.74,15640.209610886042,-0.5813434897558257
303,40.61032,-105.12183,1533.0800000000002,15692.005207775277,-1.190234419152272
304,40.61023,-105.12147,1533.32,15723.999722325103,0.6246275710067326
305,40.61009000000001,-105.12116,1533.39,15754.448508409756,0.2124451381537085
306,40.609880000000004,-105.12098,1533.22,15782.307852875334,-0.5722779004986684
307,40.60951,-105.12031,1532.67,15852.247078459684,-0.7565131940920876
308,40.60942,-105.11995,1532.79,15884.241942880757,0.2892549422845157
309,40.60933,-105.11977,1532.75,15902.436218158113,-0.3313661177018214
310,40.60909,-105.11946,1531.95,15939.812586550664,-2.0059729257626353
311,40.609,-105.11932,1531.8200000000002,15955.298738197105,-0.9230149561434601
312,40.60889,-105.11906,1531.74,15980.42499193147,-0.27869316045114406
313,40.608790000000006,-105.11871000000001,1531.98,16011.99374076946,0.650273462181359
314,40.608650000000004,-105.11847,1531.9,16037.543760150638,-0.32516961284324236
315,40.60837,-105.11812,1531.2,16080.465966488802,-1.5439290268483175
316,40.60817,-105.11771,1530.96,16121.605800957048,-0.5792342600548844
317,40.608070000000005,-105.11735,1531.15,16153.966283879105,0.49928847257199643
318,40.607910000000004,-105.11704,1531.14,16185.61054281336,-0.06434649888608292
319,40.60764,-105.11668,1530.61,16228.32971820883,-1.1639070965799674
320,40.60757,-105.1165,1530.55,16245.402445489202,-0.44637580414889527
321,40.60755500373338,-105.11557000002786,1530.1,16323.928494606513,-0.5344830036346834
322,40.60754,-105.11464000000001,1531.03,16402.454583683488,1.1080623614640568
323,40.60745,-105.11446000000001,1530.8600000000001,16420.649215952566,-1.1493859555154966
324,40.60745,-105.11435,1530.4700000000003,16429.935163777736,-2.492990375420578
325,40.60741,-105.11426,1530.4700000000003,16438.738935553058,-1.3708569072907841
326,40.60741001062596,-105.11314999996083,1529.4200000000003,16532.44265025053,-1.0714863168390614
327,40.60741001062597,-105.11203999992148,1529.09,16626.14636495666,-0.3602686716226237
328,40.60741,-105.11093000000001,1529.0,16719.850069731485,-0.10144560327037401
329,40.607415003891056,-105.1099800001942,1528.8799999999999,16800.048847609585,-0.16250268362534012
330,40.607420000000005,-105.10903,1528.21,16880.247646277174,-0.8036979918740219
331,40.60739,-105.10885,1528.21,16895.804702993588,-0.17736875692614487
332,40.60738667827141,-105.10768999986162,1527.4500000000003,16993.730044733238,-0.7583528025859501
333,40.60738334493801,-105.10652999983873,1526.95,17091.65538648321,-0.5229128826142041
334,40.607380000000006,-105.10537000000001,1525.9600000000003,17189.580722479037,-1.0002486542247797
335,40.60737,-105.10518,1525.8200000000002,17205.65860350182,-0.9339803758255224
336,40.60741,-105.10482,1525.41,17236.37275135837,-1.2825209344353292
337,40.60741,-105.10464,1525.2800000000002,17251.56794780125,-1.0115700046332405
338,40.60734,-105.10439000000001,1524.88,17274.062023180966,-1.5864274572805872
339,40.606930000000006,-105.10386000000001,1524.88,17337.938963300217,-0.05433970412941445
340,40.606750000000005,-105.10357,1524.73,17369.560826523775,-0.4877381926056542
341,40.6064,-105.1029,1523.9300000000003,17438.217559070912,-1.1338132860838948
342,40.60614,-105.10253,1523.74,17480.778843626078,-0.43188885790029796
343,40.605775002033795,-105.10184499627866,1524.14,17551.427851323922,0.5160770828575232
344,40.605410000000006,-105.10116000000001,1523.7200000000003,17622.076863065744,-0.578650343492595
345,40.60515,-105.10076000000001,1523.24,17666.53045512859,-1.0286287020555098
346,40.605070000000005,-105.10061,1523.22,17682.00578631737,-0.19357421147990478
347,40.604940000000006,-105.10024000000001,1523.3,17716.4242025211,0.20651024724738432
348,40.60481,-105.10003,1523.3,17739.298941928533,-0.03228165781520286
